subset,invariance_score,predictiveness_train,predictiveness_val,predictiveness_test,skill_score_test,regret_cluster_0,regret_cluster_1,regret_cluster_2,regret_cluster_3,regret_cluster_4
"{TA, VPD, SW_IN_POT, EVI, PFT}",2.6680062691502174e-06,0.061655839657714706,0.0553591688310842,0.06588826231038197,0.08479197076583765,0.001383072978763708,0.003052247779518985,0.0020637608779581276,0.0014525809469805168,0.005787431743944582
"{SW_IN, SW_IN_POT, SW_IN_POT_daily, dSW_IN_POT_daily, EVI, NIRv}",5.492196783906602e-07,0.061489214830458515,0.05806549884813958,0.06294249816889799,-0.061477997985811626,0.002220181596009299,0.003261998556596743,0.0012851612306179205,0.0026338260092877153,0.003274322244731606
"{SW_IN, dSW_IN_POT, dSW_IN_POT_daily, LST_Night, EVI, NIRv, NDWI_SWIR2, PFT}",8.011041184177361e-07,0.054363599673491435,0.0533546530612482,0.059765391483540695,0.06083246661716148,0.001672759806212093,0.0025841074752346108,0.0016714822216100655,0.001182628885009078,0.0037073894125573686
"{SW_IN, SW_IN_POT, dSW_IN_POT_daily, LST_Day, LST_Night, EVI, NIRv, NDWI_SWIR2, PFT}",1.0362202154512304e-06,0.054889136895335734,0.05162844572552665,0.05921516371319235,0.08427088719787078,0.0017380607862476014,0.002626916947766657,0.001231603904043442,0.0007278716796231405,0.003585042349348755
"{TA, VPD, SW_IN_POT, SW_IN_POT_daily, dSW_IN_POT, LST_Day, EVI, NIRv, NDWI_SWIR2, PFT}",1.8153228930185226e-06,0.057503795521414755,0.05346257345584783,0.0626276928316413,0.0880578812860074,0.0019464821050608483,0.0028101943750585,0.0021669845646725,0.0005895734145258194,0.004719827475774471
"{TA, SW_IN_POT_daily, dSW_IN_POT, NIRv}",7.672542810729486e-07,0.08263501331785565,0.0706546355509392,0.09468100583666667,-0.46827983021967173,0.0017120767439629675,0.0028948457229238528,0.0031652348438102607,0.0043583531945891735,0.0024219927486387044
"{TA, VPD, SW_IN, SW_IN_POT, dSW_IN_POT_daily, EVI, NDWI_SWIR2, PFT}",2.8013697917385325e-06,0.05430787960254167,0.05055001662633099,0.057302482322926784,0.13739722805454294,0.0020954927047217853,0.0031782021037701086,0.0014906419095516363,0.0019761402742036055,0.0061358520120406435
"{TA, SW_IN_POT, SW_IN_POT_daily, LST_Night, PFT}",1.7344721338347024e-05,0.07108270649941749,0.06394154907922613,0.08594607221157832,-0.47848974766362135,0.013165281703938624,0.00338064737528046,0.004458894283845938,0.0013776225814651488,0.00820187247535649
"{TA, SW_IN, SW_IN_POT, LST_Day, NDWI_SWIR2, PFT}",1.0864976610590466e-06,0.057711459928168805,0.05576641100249587,0.06033838259000399,0.04227723430191469,0.0027030721431420893,0.003874259825370735,0.0017347018568004205,0.001983743748565789,0.004401623683758307
"{TA, VPD, SW_IN_POT_daily, dSW_IN_POT, dSW_IN_POT_daily, EVI, NIRv, NDWI_SWIR2}",3.4932806852744244e-07,0.07260361050213947,0.06395388016500536,0.08090146245876723,-0.16269248429805352,0.002107467853594197,0.002842380875196726,0.0029437084300079908,0.003284490235326322,0.003918111537307076
"{VPD, SW_IN, SW_IN_POT_daily, dSW_IN_POT, dSW_IN_POT_daily, LST_Day, EVI, NIRv, NDWI_SWIR2}",6.944540075576651e-07,0.05661748666556571,0.05325597616009525,0.057530087223848586,0.13235813486818412,0.002812219271507252,0.0024450608475949723,0.002050647063745574,0.002203035947868505,0.004359360829863226
"{SW_IN, dSW_IN_POT, dSW_IN_POT_daily, EVI, NIRv, NDWI_SWIR2, PFT}",1.2309479329259067e-06,0.055750259065839414,0.0558602485727346,0.06222959019029964,0.10864092763077504,0.002303615560491669,0.0030423311181013435,0.001611747000081376,0.0020298114947726875,0.004763884834275034
"{SW_IN, SW_IN_POT, dSW_IN_POT_daily, NIRv, NDWI_SWIR2}",5.513757448422026e-07,0.060728799649571556,0.058566128830152636,0.05934146192812939,0.0846135976658476,0.0033798864843807216,0.003950424056000455,0.0022976083938724343,0.003285381555595636,0.004523987087698897
"{TA, VPD, dSW_IN_POT_daily, LST_Day, NIRv, PFT}",6.096053871256589e-07,0.08074773589152706,0.07618610816942778,0.09502925476924995,-0.478040136138032,0.0007869861807093675,0.0019868944335866695,0.0015745217628406888,0.0013260616053600224,0.00311171131414488
"{SW_IN_POT, SW_IN_POT_daily, dSW_IN_POT, NDWI_SWIR2, PFT}",5.443804010968548e-07,0.06781665240851452,0.07378663632141333,0.07267761896064644,-0.084394896828393,0.003250619349959613,0.002957155146259993,0.002195635608745916,0.0013566205379580767,0.003279593730916422
"{SW_IN, SW_IN_POT_daily, dSW_IN_POT, dSW_IN_POT_daily, LST_Day, NIRv, NDWI_SWIR2}",1.0016057431325304e-06,0.057332069957603295,0.054582149019981624,0.061013048861394734,0.07911537508239147,0.003088579031938342,0.0030164617606104963,0.0015617513988402248,0.0010786398991585872,0.0037224980205973063
"{TA, dSW_IN_POT, EVI, PFT}",9.545775886069433e-07,0.07965540973812776,0.07310730895798324,0.09747591144999045,-0.2715850664565092,0.0024838667041340856,0.0035727090460181687,0.0040013748345755495,0.0036576752929915746,0.005514288149208332
"{VPD, SW_IN, LST_Day, EVI, NIRv}",1.380005070168645e-07,0.06257922671426297,0.052762222000030536,0.06032661909014812,0.0698098193443231,0.002298594566445815,0.0016723152042027178,0.002061006589641881,0.0014394560774798268,0.002421689857661169
"{SW_IN_POT_daily, EVI, NDWI_SWIR2}",5.158223868790176e-07,0.10664736562766919,0.10095393340373068,0.1125220740870049,-0.5735083845392096,0.0006359389240932073,0.0025808813049767038,0.0007359487693795602,0.0017035017182930323,0.0011213301287861799
"{VPD, SW_IN_POT_daily, dSW_IN_POT_daily, LST_Day, LST_Night, NIRv, PFT}",3.534835585759773e-07,0.08067581679921675,0.07638128524107826,0.08134261460101287,-0.4845814710804497,0.0005053226993237819,0.001886756809951165,0.0009879076002384662,0.0009913632858455715,0.0020743090586583385
"{VPD, SW_IN_POT, SW_IN_POT_daily, dSW_IN_POT, NDWI_SWIR2}",5.120796758895794e-08,0.06483438752973786,0.05903615511238894,0.0717747117535607,-0.043478688108603614,0.0024232700112002473,0.0018729908601679349,0.0021881788041454436,0.0018091982511312665,0.0021879206833652076
"{SW_IN_POT_daily, dSW_IN_POT, LST_Night, NDWI_SWIR2}",4.701461142628653e-06,0.08711679952445264,0.08310560179299706,0.09876570436217336,-0.3292005367279723,0.0029250848117711725,0.004121319407992416,0.0035298227767012746,0.008868237308897763,0.003546569042578218
"{SW_IN, SW_IN_POT, dSW_IN_POT, LST_Day, EVI, NIRv}",4.469110604970997e-07,0.06082232920289891,0.05356853626281571,0.06216064265272938,0.03691464794148395,0.0024113115753856065,0.0014118283250397004,0.0026091757824554668,0.0008583823137887289,0.0022847667908084263
"{TA, SW_IN, dSW_IN_POT_daily, LST_Day, LST_Night, NIRv, NDWI_SWIR2}",7.98507379510076e-07,0.05709271556742369,0.05287692809862432,0.059733033536463864,-0.04650055032180581,0.0026704714706387994,0.0028909687039107637,0.0016865461940871879,0.0013479465259446724,0.003849915561917369
"{NIRv, PFT}",2.032472595996537e-05,0.11989147625516239,0.11447668312379514,0.12689188191296294,-0.640330647501432,0.0016169890985938962,0.0118165021347829,0.0010182691351030143,0.006646870438354907,-0.00036554953944450963
"{TA, SW_IN, SW_IN_POT_daily, dSW_IN_POT, dSW_IN_POT_daily, LST_Day, PFT}",3.6540641118311827e-06,0.060154378206832775,0.056035360493544184,0.06701261792528558,-0.12118742921281357,0.0064145440807074,0.002837334592188906,0.003400977270678146,0.0014233503586723317,0.006022998593380957
"{TA, SW_IN_POT, SW_IN_POT_daily, dSW_IN_POT, dSW_IN_POT_daily, EVI}",3.769625268999441e-07,0.06669778151914998,0.059676836503228026,0.07998447666117658,-0.4112957813750015,0.0020359139769264845,0.001524926980009278,0.0023373694943441686,0.0007614041265575008,0.002422406782242953
"{TA, SW_IN, dSW_IN_POT_daily, LST_Night, EVI, NIRv, NDWI_SWIR2, PFT}",1.4984669608804773e-06,0.05402570835644738,0.052719175017997805,0.05889025776932942,0.05106071967307466,0.0017903976775865554,0.003125650665583825,0.0013359484172574473,0.0012588453217106388,0.004439657132822461
"{TA, SW_IN_POT, dSW_IN_POT, dSW_IN_POT_daily, EVI, NIRv, PFT}",1.5485656892894803e-06,0.06165242035039107,0.06109097562701009,0.07270601871988314,-0.10067401860764301,0.001733498548037192,0.002554678614509455,0.002438328739121809,0.00039401284312996776,0.004226091165134352
"{VPD, SW_IN_POT, SW_IN_POT_daily, LST_Night, EVI, NDWI_SWIR2}",3.9198310901682064e-07,0.06197304441972729,0.05734310486101956,0.06722393020190225,0.050519261949268035,0.0018834868994055606,0.002586689634509892,0.002958638597371395,0.0023274988140013567,0.003736697339401407
"{dSW_IN_POT, dSW_IN_POT_daily, EVI, NIRv, PFT}",2.0430274764041545e-06,0.0866990366841157,0.08616853876725405,0.10004126909629696,-0.1130316434473051,0.0058583950859978084,0.0075025341526390454,0.0035322527628002393,0.007305289139931843,0.0056112000572242915
"{VPD, SW_IN, SW_IN_POT, LST_Day, EVI, NDWI_SWIR2, PFT}",2.3862855624532535e-06,0.05531103181134668,0.052642531020319315,0.057225783043929536,0.13543871911919877,0.002312240739209555,0.00296723497895153,0.0014491104685927236,0.0016813969906032122,0.005731446129242396
"{TA, SW_IN_POT_daily, dSW_IN_POT, dSW_IN_POT_daily, LST_Day, LST_Night, EVI}",3.8019104800914505e-07,0.07667938461546846,0.06732789205574546,0.09709777122408512,-0.6045487073037599,0.0017266024227084037,0.0017417026618443826,0.003234169822751362,0.002720559618492553,0.0018273565708828016
"{TA, VPD, SW_IN, SW_IN_POT, dSW_IN_POT, LST_Day, LST_Night, EVI, NIRv, NDWI_SWIR2}",5.772555805658743e-07,0.05628873445375605,0.05218349522722303,0.05743503836505885,0.08194970705292244,0.0024242291557287216,0.0017161338395456013,0.002484228133607151,0.0014091842997789178,0.0036062832761536157
"{SW_IN_POT_daily, dSW_IN_POT, dSW_IN_POT_daily, EVI, PFT}",3.4287292474179834e-06,0.08189712342354317,0.08057098356547082,0.09780415452293671,-0.06074307215808774,0.0009900085107779621,0.003454869170428629,0.001799899996067264,0.005474406564063748,0.005516652501315333
"{SW_IN, dSW_IN_POT, dSW_IN_POT_daily, LST_Night, NDWI_SWIR2, PFT}",6.654480554891364e-07,0.05703381364866087,0.058888783400782976,0.06524526151324783,0.0024812633644031488,0.002032029176347247,0.0040044599345896575,0.0021898453872578535,0.0028689644350516214,0.0038417861037648993
"{TA, VPD, SW_IN, SW_IN_POT, LST_Night, EVI, NDWI_SWIR2, PFT}",2.6580166098508245e-06,0.054534716355965275,0.05077009692069624,0.0578029798787236,0.10527234033931833,0.001958312612969554,0.002891956150287256,0.0011388936242822667,0.0010800361186980995,0.005495824730232565
"{SW_IN_POT, dSW_IN_POT, NIRv, PFT}",1.1792581577094172e-06,0.06869726390353523,0.07203323462159913,0.07034160979343695,-0.002555154735278231,0.0016451045893460803,0.002822490298194452,0.002556016901062802,0.0007881502053068493,0.003991620651477498
"{SW_IN_POT, SW_IN_POT_daily, dSW_IN_POT_daily, EVI, PFT}",1.412417120881938e-06,0.06642809417240249,0.06838748757840171,0.07082773713364757,0.05347824640470492,0.0016543086297984705,0.003389375431818706,0.0015560358397245927,0.0014552703305282383,0.004390494384888935
"{SW_IN, SW_IN_POT_daily, LST_Day, EVI}",7.07986747242641e-08,0.06333514093849525,0.05534020659397634,0.05964691944508893,0.12226608242357524,0.001981299254246241,0.0015963032411163355,0.001983452784531617,0.0015561626062173609,0.0022643730301966786
"{TA, VPD, SW_IN, SW_IN_POT, SW_IN_POT_daily, dSW_IN_POT, LST_Day, NDWI_SWIR2}",8.205531443635485e-07,0.05873226959481002,0.054446993866291746,0.0610551487634917,0.02165454330049499,0.0034987142064625276,0.0012753689684268585,0.002200233290022058,0.0008712962888714204,0.0021325198692023206
"{SW_IN, SW_IN_POT, LST_Night, EVI, NIRv, NDWI_SWIR2, PFT}",8.95169967881763e-07,0.05645036752780662,0.05439338191615145,0.05994822191829663,0.0717793768425189,0.001609682406144973,0.0025545646183467857,0.001482674357653986,0.0011139509879231069,0.003735673649415683
"{TA, SW_IN_POT, dSW_IN_POT_daily, LST_Day, EVI, PFT}",2.7773847065249606e-06,0.06202493876679318,0.05893450458728214,0.06904335285246455,0.000797296903223684,0.0018222134739107054,0.0030538146025343993,0.002702612062374418,0.0010675390850885813,0.005950678957826944
"{TA, VPD, SW_IN_POT_daily, dSW_IN_POT_daily, EVI, NDWI_SWIR2, PFT}",2.594624937630421e-07,0.07940196914340845,0.07209149643101884,0.09127716939709424,-0.5479836760849999,0.0008236681631383358,0.001964688834446768,0.0011993552904116939,0.0014857068750461846,0.0022363138278423123
"{VPD, SW_IN_POT, SW_IN_POT_daily, dSW_IN_POT, dSW_IN_POT_daily, LST_Night, EVI, PFT}",1.2817608744852795e-06,0.05825432591776521,0.05373374407831756,0.06705551748368557,0.015057656324382588,0.001793214150133761,0.0021080229835997374,0.0014529639620995405,0.0009639102701414076,0.004246181176896319
"{SW_IN, SW_IN_POT_daily, dSW_IN_POT_daily, LST_Day, LST_Night, PFT}",2.2079761222225074e-06,0.06054220154616132,0.056967609465456495,0.06853016364055961,-0.1595851146650251,0.004446765054158711,0.002900309013506415,0.0021114901951779647,0.0012213802946669655,0.00527275199028919
"{VPD, SW_IN_POT_daily, dSW_IN_POT_daily, LST_Day, LST_Night, NIRv, NDWI_SWIR2, PFT}",4.987783774119663e-07,0.07965558517911715,0.07579727490875851,0.08648468500699527,-0.5097142259077759,0.00021899437515056352,0.001999678298556379,0.0009526047212893296,0.000991925567084613,0.0020949074080388735
"{TA, SW_IN_POT, SW_IN_POT_daily, LST_Day, LST_Night, EVI}",5.322037915389007e-07,0.06602871020744314,0.057822991550256025,0.07261709031638795,-0.1670246000843422,0.0025081605717592256,0.0019990463191025126,0.00338877741008356,0.0012107926784098097,0.0027203703806549656
"{TA, VPD, SW_IN_POT, SW_IN_POT_daily, dSW_IN_POT_daily, LST_Day, LST_Night, EVI, NIRv, NDWI_SWIR2}",8.668513536397303e-07,0.060154630682910847,0.05567326073423244,0.06645897676407361,-0.019720111829790905,0.002199338113961058,0.0028013311808880517,0.0029971541896665205,0.0016174296208281008,0.00439252312780028
"{TA, SW_IN, SW_IN_POT_daily, LST_Day, EVI, NIRv, NDWI_SWIR2, PFT}",1.3293142749433713e-06,0.0545737876124884,0.0535656763194882,0.05843183101455009,0.12227242535900222,0.001788952872307438,0.00337554079925724,0.0018894686961803547,0.0017235793127685778,0.004636831733501726
"{TA, VPD, SW_IN, SW_IN_POT_daily, dSW_IN_POT_daily, LST_Day, EVI, NIRv, NDWI_SWIR2, PFT}",1.7484895304431331e-06,0.053538001513597874,0.051555682165010025,0.05658808750960893,0.13585976647880874,0.001784962092547554,0.0031804349356109735,0.0012121075493756739,0.001972392225796371,0.004928594285101055
"{TA, dSW_IN_POT, LST_Night, EVI, NIRv, PFT}",9.898718448117557e-07,0.07725439023044622,0.07171701473186687,0.09290220780914576,-0.2397808486310963,0.0023539124742053413,0.0030513711125785548,0.003334875090716255,0.0024045211213260254,0.005089821367067884
"{VPD, SW_IN_POT, SW_IN_POT_daily, dSW_IN_POT_daily, LST_Night, EVI, NDWI_SWIR2}",2.7770252606187206e-07,0.061029562592310814,0.05673150265295279,0.06621518699240586,0.004234365842565017,0.002152084936668075,0.002832310644030993,0.002582170609532815,0.0022566913338243344,0.00362782959767792
"{VPD, SW_IN, SW_IN_POT, dSW_IN_POT_daily, LST_Night, EVI, NDWI_SWIR2}",3.87402447444298e-07,0.05753155935301021,0.053009210620328734,0.058521290133712135,0.06549600162503823,0.0026843279947869683,0.002811746216444408,0.0020241399245783873,0.002173878927671999,0.003791206856082266
"{SW_IN, dSW_IN_POT_daily, LST_Day, LST_Night, PFT}",2.0819414019143865e-06,0.061897452162707915,0.05711239645312323,0.07192716545578581,-0.21957498529918118,0.005091116618238245,0.0034738378511639106,0.0025835194297144023,0.001638850678192548,0.005416403863661615
"{SW_IN_POT_daily, dSW_IN_POT, dSW_IN_POT_daily, EVI, NIRv, NDWI_SWIR2}",3.3201875271925083e-06,0.08345145360048196,0.08382486438161577,0.09581907442413429,-0.11569041226675962,0.0008416171185030713,0.004209775613548017,0.0016607870649136547,0.005398638328675008,0.004943062521655897
"{TA, SW_IN, SW_IN_POT_daily, dSW_IN_POT, EVI, NIRv}",2.0115783705413184e-07,0.06081544887909233,0.05317489183897692,0.06354530940146175,-0.03017678227376937,0.0016717290560434583,0.0019360320497284964,0.0023400035625411875,0.0016606138846972651,0.0028385053091104645
"{TA, LST_Day, LST_Night}",2.228749477041283e-06,0.09791304686103904,0.08902023101225993,0.11634888918375078,-1.2582229056207985,0.0047895890429959925,0.001247995621019543,0.002427947905996708,0.002266457995699203,0.0003355965227802571
"{TA, VPD, SW_IN_POT_daily, dSW_IN_POT, LST_Day, LST_Night, NIRv}",1.8290731723247314e-07,0.07407870726056164,0.0629394090079273,0.08088234322777704,-0.2013098911468554,0.002782131053936182,0.0019449590023351004,0.0029488664991469543,0.002340177599806696,0.0018917540993756005
"{TA, VPD, SW_IN_POT_daily, dSW_IN_POT, EVI}",3.633423165432669e-07,0.07775198400384428,0.06421452950076836,0.08347687339153995,-0.26200087877306166,0.002291812862935408,0.0024089187281678137,0.003509082338255212,0.003734738106543893,0.002528468370274012
"{TA, VPD, SW_IN_POT, EVI, NIRv, NDWI_SWIR2, PFT}",3.0423178018389643e-06,0.059393314917218325,0.05380352930478166,0.06301855914212857,0.0849343387256431,0.00183022953625072,0.003357822099042132,0.0020081384023171236,0.0018439746207431704,0.006380896904410904
"{SW_IN, SW_IN_POT, LST_Day, LST_Night, NIRv, NDWI_SWIR2, PFT}",1.3034836636308843e-06,0.05606635914426804,0.05478026696049984,0.05982396446357322,0.04953150698043296,0.0017834008131154128,0.002777166942846118,0.0013019587813592956,0.00043472296836204183,0.0037114836190104833
"{TA, SW_IN, SW_IN_POT, SW_IN_POT_daily, LST_Day, EVI, NDWI_SWIR2}",5.110110208673285e-07,0.0581878839225073,0.053287950931827296,0.059375761764446595,0.06594935791179159,0.0022387643200834223,0.002603617850543409,0.002696194892575818,0.002094112862570087,0.004106173782008518
"{TA, VPD, SW_IN, dSW_IN_POT_daily, LST_Day, EVI, NIRv, NDWI_SWIR2, PFT}",1.8244175662125467e-06,0.05381353060022853,0.05185316907530148,0.05701685696073111,0.11472929941586439,0.00195605759652466,0.0030683932387281995,0.0014200585681041836,0.0019619129493409423,0.005200436996547514
"{TA, SW_IN, SW_IN_POT_daily, LST_Night, EVI, NIRv}",2.5105486935911454e-07,0.06068422055283475,0.05298978618828819,0.06346896084219802,-0.07953909475098815,0.0016168840306344245,0.001805298467890383,0.001764690093935456,0.001685213925479337,0.002960083421101961
"{TA, SW_IN_POT, dSW_IN_POT, dSW_IN_POT_daily, LST_Day, LST_Night, NIRv, PFT}",2.354259498060175e-06,0.06123230639183637,0.05905978493128111,0.07136810224496751,-0.12212293192968225,0.002027889436974073,0.0024289454992808615,0.0027671045627782817,0.00021408097131365988,0.004999474163797785
"{SW_IN_POT, dSW_IN_POT_daily, LST_Day, LST_Night, NDWI_SWIR2}",4.667368207814495e-07,0.06886943469057562,0.0680428599381033,0.07793606769548839,-0.3051617874272487,0.003488726754600553,0.0023101598983543276,0.0022350581224041266,0.001367250731973725,0.0020848020622501184
"{VPD, SW_IN, SW_IN_POT, SW_IN_POT_daily, dSW_IN_POT, dSW_IN_POT_daily, NDWI_SWIR2, PFT}",2.1721100574823174e-06,0.055922927178702744,0.05534468733840002,0.05928956675880962,0.08919318593688065,0.003263360467212935,0.003958386668644488,0.0011712232543835688,0.0016937051703875966,0.005199601530385414
"{TA, VPD, SW_IN, SW_IN_POT_daily, dSW_IN_POT, dSW_IN_POT_daily, LST_Day, EVI, NIRv, NDWI_SWIR2, PFT}",1.6909781599771983e-06,0.05323888900568378,0.050845741456155905,0.05735366751908658,0.14040674493704514,0.0019721376720728545,0.002912072659456977,0.0014012857678238344,0.0015710678426367891,0.00494007359198699
